"id","est_dis","upm","factor","ictpc"
"040079280413","48","1184",138,848.7271228217
"040079280414","48","1184",138,848.7271228217
"040079280415","48","1184",138,848.7271228217
"040079280511","48","1184",138,12965.9763250988
"040079280512","48","1184",138,12965.9763250988
"040079280513","48","1184",138,12965.9763250988
"040079280611","48","1184",138,5651.34088221946
"040079280612","48","1184",138,5651.34088221946
"040079300111","48","1185",143,6054.66493161288
"040079300112","48","1185",143,6054.66493161288
"040079300113","48","1185",143,6054.66493161288
"040079300211","48","1185",143,3543.7153809463
"040079300212","48","1185",143,3543.7153809463
"040079300213","48","1185",143,3543.7153809463
"040079300411","48","1185",143,2024.76661695131
"040079300412","48","1185",143,2024.76661695131
"040079300413","48","1185",143,2024.76661695131
"040079300414","48","1185",143,2024.76661695131
"040079300511","48","1185",143,3744.53387716185
"040079300512","48","1185",143,3744.53387716185
"040079300611","48","1185",143,5848.76824060204
"040079300612","48","1185",143,5848.76824060204
"040079730111","48","1186",142,6151.63433641411
"040079730112","48","1186",142,6151.63433641411
"040079730211","48","1186",142,3613.41790026873
"040079730212","48","1186",142,3613.41790026873
"040079730213","48","1186",142,3613.41790026873
"040079730214","48","1186",142,3613.41790026873
"040079730215","48","1186",142,3613.41790026873
"040079730216","48","1186",142,3613.41790026873
"040079730311","48","1186",142,3678.51085441477
"040079730312","48","1186",142,3678.51085441477
"040079730313","48","1186",142,3678.51085441477
"040079730411","48","1186",142,13466.417472637
"040079730412","48","1186",142,13466.417472637
"040079730511","48","1186",142,4955.3007976852
"040079730512","48","1186",142,4955.3007976852
"040079730513","48","1186",142,4955.3007976852
"040079730514","48","1186",142,4955.3007976852
"040079730515","48","1186",142,4955.3007976852
"040079730516","48","1186",142,4955.3007976852
"040079730517","48","1186",142,4955.3007976852
"040079730518","48","1186",142,4955.3007976852
"040079730611","48","1186",142,7652.23001232546
"040079730612","48","1186",142,7652.23001232546
"040079730613","48","1186",142,7652.23001232546
"040079730614","48","1186",142,7652.23001232546
"040079730615","48","1186",142,7652.23001232546
"040079950111","48","1187",123,400.759802630699
"040079950112","48","1187",123,400.759802630699
"040079950113","48","1187",123,400.759802630699
"040079950211","48","1187",123,1118.26336409071
"040079950212","48","1187",123,1118.26336409071
"040079950213","48","1187",123,1118.26336409071
"040079950311","48","1187",123,2987.79778782388
"040079950312","48","1187",123,2987.79778782388
"040079950313","48","1187",123,2987.79778782388
"040079950314","48","1187",123,2987.79778782388
"040079950315","48","1187",123,2987.79778782388
"040079950316","48","1187",123,2987.79778782388
"040079950411","48","1187",123,1677.81813416062
"040079950412","48","1187",123,1677.81813416062
"040079950511","48","1187",123,2767.23404089213
"040079950512","48","1187",123,2767.23404089213
"040079950513","48","1187",123,2767.23404089213
"040079950514","48","1187",123,2767.23404089213
"040079950515","48","1187",123,2767.23404089213
"040079950611","48","1187",123,14330.0012999867
"040079950612","48","1187",123,14330.0012999867
"040079950613","48","1187",123,14330.0012999867
"040080080211","49","1188",118,3467.98740505401
"040080080212","49","1188",118,3467.98740505401
"040080080213","49","1188",118,3467.98740505401
"040080080411","49","1188",118,3378.19771750731
"040080080412","49","1188",118,3378.19771750731
"040080080413","49","1188",118,3378.19771750731
"040080080611","49","1188",118,1928.79800352187
"040080080612","49","1188",118,1928.79800352187
"040080080613","49","1188",118,1928.79800352187
"040080440111","50","1189",96,12524.4114542041
"040080440112","50","1189",96,12524.4114542041
"040080440113","50","1189",96,12524.4114542041
"040080440114","50","1189",96,12524.4114542041
"040080440211","50","1189",96,16441.2949311346
"040080440311","50","1189",96,2639.23942559844
"040080440312","50","1189",96,2639.23942559844
"040080440313","50","1189",96,2639.23942559844
"040080440314","50","1189",96,2639.23942559844
"040080440411","50","1189",96,8072.39937742055
"040080440412","50","1189",96,8072.39937742055
"040080440511","50","1189",96,12515.8426794046
"040080440512","50","1189",96,12515.8426794046
"040080440513","50","1189",96,12515.8426794046
"040080440514","50","1189",96,12515.8426794046
"040080440611","50","1189",96,3906.57879444623
"040080440612","50","1189",96,3906.57879444623
"040080440613","50","1189",96,3906.57879444623
"040080440614","50","1189",96,3906.57879444623
"040080900111","49","1190",115,11495.4601505046
"040080900112","49","1190",115,11495.4601505046
"040080900113","49","1190",115,11495.4601505046
"040080900211","49","1190",115,4148.95047346975
"040080900212","49","1190",115,4148.95047346975
"040080900311","49","1190",115,2104.87641181855
"040080900312","49","1190",115,2104.87641181855
"040080900313","49","1190",115,2104.87641181855
"040080900314","49","1190",115,2104.87641181855
"040080900315","49","1190",115,2104.87641181855
"040080900411","49","1190",115,4105.16796112063
"040080900412","49","1190",115,4105.16796112063
"040080900413","49","1190",115,4105.16796112063
"040080900414","49","1190",115,4105.16796112063
"040080900611","49","1190",115,2745.93794680039
"040080900612","49","1190",115,2745.93794680039
"040080900613","49","1190",115,2745.93794680039
"040080900614","49","1190",115,2745.93794680039
"040081350111","51","1191",158,18211.216845741
"040081350112","51","1191",158,18211.216845741
"040081350113","51","1191",158,18211.216845741
"040081350211","51","1191",158,19328.6284370624
"040081350212","51","1191",158,19328.6284370624
"040081350213","51","1191",158,19328.6284370624
"040081350311","51","1191",158,36511.382075672
"040081350411","51","1191",158,24174.2788281311
"040081350412","51","1191",158,24174.2788281311
"040081350413","51","1191",158,24174.2788281311
"040081350511","51","1191",158,18408.3469841649
"040081350512","51","1191",158,18408.3469841649
"040081350513","51","1191",158,18408.3469841649
"040081350611","51","1191",158,24456.420231373
"040081350612","51","1191",158,24456.420231373
"040081350613","51","1191",158,24456.420231373
"040082330111","49","1192",93,5101.55696479137
"040082330112","49","1192",93,5101.55696479137
"040082330113","49","1192",93,5101.55696479137
"040082330211","49","1192",93,22805.2442059386
"040082330212","49","1192",93,22805.2442059386
"040082330213","49","1192",93,22805.2442059386
"040082330214","49","1192",93,22805.2442059386
"040082330215","49","1192",93,22805.2442059386
"040082330311","49","1192",93,1259.09674064457
"040082330312","49","1192",93,1259.09674064457
"040082330313","49","1192",93,1259.09674064457
"040082330314","49","1192",93,1259.09674064457
"040082330315","49","1192",93,1259.09674064457
"040082330411","49","1192",93,2375.27253162027
"040082330412","49","1192",93,2375.27253162027
"040082330511","49","1192",93,658.806833224706
"040082330611","49","1192",93,1866.68772295553
"040082330612","49","1192",93,1866.68772295553
"040082330613","49","1192",93,1866.68772295553
"040082330614","49","1192",93,1866.68772295553
"040082950111","49","1193",123,9039.10233992547
"040082950211","49","1193",123,5860.95172793371
"040082950311","49","1193",123,7152.00591684005
"040082950312","49","1193",123,7152.00591684005
"040082950411","49","1193",123,5069.60849690297
"040082950412","49","1193",123,5069.60849690297
"040082950611","49","1193",123,6543.88071947981
"040082950612","49","1193",123,6543.88071947981
"040083370111","49","1194",140,20607.9028143027
"040083370112","49","1194",140,20607.9028143027
"040083370211","49","1194",140,6555.66316786493
"040083370212","49","1194",140,6555.66316786493
"040083370213","49","1194",140,6555.66316786493
"040083370214","49","1194",140,6555.66316786493
"040083370311","49","1194",140,9166.74325840349
"040083370312","49","1194",140,9166.74325840349
"040083370313","49","1194",140,9166.74325840349
"040083370314","49","1194",140,9166.74325840349
"040083370315","49","1194",140,9166.74325840349
"040083370316","49","1194",140,9166.74325840349
"040083370511","49","1194",140,3550.80354844394
"040083370611","49","1194",140,8127.71873638864
"040083370612","49","1194",140,8127.71873638864
"040083490111","49","1195",96,7369.47016782635
"040083490112","49","1195",96,7369.47016782635
"040083490113","49","1195",96,7369.47016782635
"040083490211","49","1195",96,3552.92217537167
"040083490212","49","1195",96,3552.92217537167
"040083490213","49","1195",96,3552.92217537167
"040083490214","49","1195",96,3552.92217537167
"040083490215","49","1195",96,3552.92217537167
"040083490311","49","1195",96,11137.5115528836
"040083490312","49","1195",96,11137.5115528836
"040083490313","49","1195",96,11137.5115528836
"040083490411","49","1195",96,756.465587304845
"040083490412","49","1195",96,756.465587304845
"040083490413","49","1195",96,756.465587304845
"040083490414","49","1195",96,756.465587304845
"040083490415","49","1195",96,756.465587304845
"040083490511","49","1195",96,5147.42504562989
"040083490512","49","1195",96,5147.42504562989
"040083490513","49","1195",96,5147.42504562989
"040083490514","49","1195",96,5147.42504562989
"040083490611","49","1195",96,2845.19751524027
"040083490612","49","1195",96,2845.19751524027
"040083490613","49","1195",96,2845.19751524027
"040083490614","49","1195",96,2845.19751524027
"040083560111","50","1196",119,19568.5518347451
"040083560112","50","1196",119,19568.5518347451
"040083560113","50","1196",119,19568.5518347451
"040083560211","50","1196",119,2685.7485532449
"040083560212","50","1196",119,2685.7485532449
"040083560213","50","1196",119,2685.7485532449
"040083560311","50","1196",119,5456.1092898985
"040083560312","50","1196",119,5456.1092898985
"040083560411","50","1196",119,5624.2580140689
"040083560511","50","1196",119,8935.02646699957
"040083560512","50","1196",119,8935.02646699957
"040083560611","50","1196",119,4634.21796587581
"040083560612","50","1196",119,4634.21796587581
"040083560613","50","1196",119,4634.21796587581
"040083560614","50","1196",119,4634.21796587581
"040084220111","49","1197",122,4753.02204430098
"040084220112","49","1197",122,4753.02204430098
"040084220113","49","1197",122,4753.02204430098
"040084220311","49","1197",122,2478.15731836624
"040084220312","49","1197",122,2478.15731836624
"040084220313","49","1197",122,2478.15731836624
"040084220314","49","1197",122,2478.15731836624
"040084220511","49","1197",122,12575.7289336332
"040084220512","49","1197",122,12575.7289336332
"040084220513","49","1197",122,12575.7289336332
"040084220514","49","1197",122,12575.7289336332
"040084220515","49","1197",122,12575.7289336332
"040085380111","50","1198",104,13140.7555009992
"040085380112","50","1198",104,13140.7555009992
"040085380411","50","1198",104,8249.849031087
"040085380412","50","1198",104,8249.849031087
"040085380413","50","1198",104,8249.849031087
"040085380511","50","1198",104,10070.5895421231
"040085380512","50","1198",104,10070.5895421231
"040085380513","50","1198",104,10070.5895421231
"040085380514","50","1198",104,10070.5895421231
"040085940211","49","1199",122,9522.407278133
"040085940212","49","1199",122,9522.407278133
"040085940213","49","1199",122,9522.407278133
"040085940311","49","1199",122,14839.4303128756
"040085940411","49","1199",122,3360.12189504419
"040085940412","49","1199",122,3360.12189504419
"040085940413","49","1199",122,3360.12189504419
"040085940414","49","1199",122,3360.12189504419
"040085940415","49","1199",122,3360.12189504419
"040085940511","49","1199",122,7541.83629203952
"040085940512","49","1199",122,7541.83629203952
"040085940513","49","1199",122,7541.83629203952
"040085940514","49","1199",122,7541.83629203952
"040085940611","49","1199",122,4214.99953297544
"040085940612","49","1199",122,4214.99953297544
"040085940613","49","1199",122,4214.99953297544
"040086700211","50","1200",122,28040.9253140563
"040086700411","50","1200",122,5314.53920774034
"040086700412","50","1200",122,5314.53920774034
"040086700413","50","1200",122,5314.53920774034
"040086700414","50","1200",122,5314.53920774034
"040086700415","50","1200",122,5314.53920774034
"040086700511","50","1200",122,17711.8645859481
"040087770111","51","1201",201,6630.54307664138
"040087770112","51","1201",201,6630.54307664138
"040087770113","51","1201",201,6630.54307664138
"040087770114","51","1201",201,6630.54307664138
"040087770115","51","1201",201,6630.54307664138
"040087770211","51","1201",201,12824.0555769096
"040087770212","51","1201",201,12824.0555769096
"040087770311","51","1201",201,18023.1137777654
"040087770312","51","1201",201,18023.1137777654
"040087770313","51","1201",201,18023.1137777654
"040087770411","51","1201",201,4252.30652260703
"040087770412","51","1201",201,4252.30652260703
"040087770413","51","1201",201,4252.30652260703
"040087770414","51","1201",201,4252.30652260703
"040087770511","51","1201",201,16800.3545137645
"040087770512","51","1201",201,16800.3545137645
"040087770611","51","1201",201,30385.7779923577
"040087770612","51","1201",201,30385.7779923577
"040088090411","51","1202",161,11640.882828071
"040088090412","51","1202",161,11640.882828071
"040088090413","51","1202",161,11640.882828071
"040088090414","51","1202",161,11640.882828071
